1,0.049791762680567876,0.02363070845603943,0.02300485596060753
2,0.027426997952238477,0.020779171958565712,0.020349349826574326
3,0.02454767037521709,0.018296049907803535,0.018015222623944283
4,0.02257759850284066,0.01724707894027233,0.017027216032147408
5,0.021765702921483252,0.016545522958040237,0.016344817355275154
6,0.021136779657969573,0.01592399738729,0.01580413058400154
7,0.020421100385261303,0.016020208597183228,0.015926342457532883
8,0.019995502845355957,0.01515136007219553,0.015068932436406612
9,0.019768646570167157,0.014928211458027363,0.014832139946520329
10,0.019556682594496794,0.015031409449875355,0.014986979775130749
11,0.019331221459339364,0.014807892963290215,0.014774229377508163
12,0.01928536319220909,0.014952607452869415,0.014944395050406456
13,0.019172458655454895,0.01463146973401308,0.01461302675306797
14,0.018997825343500484,0.014892468228936195,0.01492487732321024
15,0.01889654307278118,0.014249788597226143,0.014272751286625862
16,0.01881711572559193,0.014533249661326408,0.0145694175735116
17,0.01865295779825461,0.014166133478283882,0.014233370311558247
18,0.018597755675213507,0.013876860029995441,0.013956979848444462
19,0.01845907297625084,0.01427460741251707,0.014366047456860542
20,0.018382154179341866,0.013935159891843796,0.014037367887794971
21,0.018327192431598,0.013935866765677929,0.01405885349959135
22,0.01830820276430159,0.013995129615068436,0.014182792976498604
23,0.018194645172869315,0.014109918847680092,0.014266371726989746
24,0.01796745222927344,0.01359962671995163,0.013774554245173931
25,0.017993674434796728,0.013738241977989674,0.013900555670261383
26,0.01807146543881508,0.013527493923902512,0.01371751632541418
27,0.018050271039358294,0.013592810370028019,0.013782452791929245
28,0.017805014238363566,0.013546125032007694,0.013748672790825367
29,0.017883977899798238,0.013197419233620167,0.013467910699546337
30,0.017913636422217494,0.013488137163221836,0.013716131448745728
31,0.017860440687850268,0.013369843363761902,0.013630197383463383
32,0.01763185232200406,0.013409457169473171,0.013657165691256523
33,0.0176398175006563,0.013157845474779606,0.01343432068824768
34,0.017683043774932322,0.013071677647531033,0.013332757167518139
35,0.017427233188892857,0.013332068920135498,0.013601248152554035
36,0.0174604422328147,0.01292266882956028,0.013229436241090298
37,0.017406109457064157,0.013071532361209393,0.01336587406694889
38,0.017542697188228068,0.012978392653167248,0.013249369338154793
39,0.017552111166143657,0.012840192764997482,0.013150482438504696
40,0.01735671427138526,0.013006274588406086,0.013314923271536827
41,0.01747802708937664,0.012932968325912952,0.013223392888903618
42,0.01749310659413988,0.013098153285682201,0.013391938991844654
43,0.01746576160869815,0.012903369963169098,0.013195989653468132
44,0.017427118589179686,0.0132422661408782,0.01357700489461422
45,0.01737101227421351,0.012883021496236324,0.013184386305510998
46,0.017253451162215435,0.01270423922687769,0.012984314002096653
47,0.01732934108286193,0.012869275175035,0.013177809305489063
48,0.01717568811668892,0.012778697535395622,0.013124726712703705
49,0.017232552754006,0.012894469313323498,0.013215052895247936
50,0.017296137316434673,0.013356635347008705,0.01369613315910101
51,0.017136767299638853,0.013375815004110336,0.013735448941588402
52,0.017190948975357143,0.01265505887567997,0.012978238984942436
53,0.01714601798566303,0.012801113538444042,0.013107908889651299
54,0.017296656683990448,0.012847746722400188,0.013175585307180882
55,0.017088113427914754,0.012792540714144707,0.013134893029928207
56,0.01697339125052847,0.012811781838536263,0.013170018792152405
57,0.01699099089536402,0.012735940515995026,0.013100587762892246
58,0.017009855276255897,0.012819903902709484,0.013162469491362572
59,0.016931820632607647,0.012646408751606941,0.01301597524434328
60,0.016927908748538806,0.012643419206142426,0.012999418191611767
61,0.017134277074776515,0.012799178250133991,0.013169119134545326
62,0.016951511943280095,0.01276751235127449,0.013145304284989834
63,0.016965193993816474,0.01269913837313652,0.013060582801699638
64,0.016901961160880146,0.01266314648091793,0.01301837433129549
65,0.016962195558454653,0.012815415859222412,0.013199488632380962
66,0.016940958195864553,0.012667128816246986,0.013045651838183403
67,0.016839514909820122,0.012842019088566303,0.013236505910754204
68,0.01696607485564068,0.012824070639908314,0.013240676373243332
69,0.0170040987620149,0.012755106203258038,0.013119516894221306
70,0.016883466449199303,0.012843717820942402,0.013282963074743748
71,0.01691311477410673,0.01279311440885067,0.013194575905799866
72,0.016858066855506462,0.012748409062623978,0.01315742265433073
73,0.016851530175166902,0.012724952772259712,0.013146261684596539
